zcta,year,month,day_of_month,hour_of_day,day_of_year,week_of_year,day_of_week,is_weekend,is_holiday,Call_counts
94134,2017,11,5,0,309,44,6,True,False,0.241393722680712
94134,2017,11,5,1,309,44,6,True,False,0.24820387909132885
94134,2017,11,5,2,309,44,6,True,False,0.2552061624132093
94134,2017,11,5,3,309,44,6,True,False,0.26240599289632
94134,2017,11,5,4,309,44,6,True,False,0.26980894370573616
94134,2017,11,5,5,309,44,6,True,False,0.27742074523567795
94134,2017,11,5,6,309,44,6,True,False,0.2852472895452157
94134,2017,11,5,7,309,44,6,True,False,0.2932946349191336
94134,2017,11,5,8,309,44,6,True,False,0.30156901055745944
94134,2017,11,5,9,309,44,6,True,False,0.31007682139729964
94134,2017,11,5,10,309,44,6,True,False,0.31882465307068414
94134,2017,11,5,11,309,44,6,True,False,0.3278192770023259
94134,2017,11,5,12,309,44,6,True,False,0.33706765565115293
94134,2017,11,5,13,309,44,6,True,False,0.346576947899736
94134,2017,11,5,14,309,44,6,True,False,0.35635451459575684
94134,2017,11,5,15,309,44,6,True,False,0.3664079242498171
94134,2017,11,5,16,309,44,6,True,False,0.37674495889396653
94134,2017,11,5,17,309,44,6,True,False,0.38737362010556287
94134,2017,11,5,18,309,44,6,True,False,0.3983021352010242
94134,2017,11,5,19,309,44,6,True,False,0.40953896360434366
94134,2017,11,5,20,309,44,6,True,False,0.421092803395267
94134,2017,11,5,21,309,44,6,True,False,0.4329725980422118
94134,2017,11,5,22,309,44,6,True,False,0.44518754332510424
94134,2017,11,5,23,309,44,6,True,False,0.457747094453583
94134,2017,11,6,0,310,45,0,False,False,0.23019176493951518
94134,2017,11,6,1,310,45,0,False,False,0.23668589372739401
94134,2017,11,6,2,310,45,0,False,False,0.24336323371192292
94134,2017,11,6,3,310,45,0,False,False,0.25022895361452663
94134,2017,11,6,4,310,45,0,False,False,0.25728836797566107
94134,2017,11,6,5,310,45,0,False,False,0.264546941268655
94134,2017,11,6,6,310,45,0,False,False,0.27201029212957517
94134,2017,11,6,7,310,45,0,False,False,0.2796841977064413
94134,2017,11,6,8,310,45,0,False,False,0.287574598131137
94134,2017,11,6,9,310,45,0,False,False,0.2956876011174853
94134,2017,11,6,10,310,45,0,False,False,0.3040294866890237
94134,2017,11,6,11,310,45,0,False,False,0.31260671204019996
94134,2017,11,6,12,310,45,0,False,False,0.32142591653466934
94134,2017,11,6,13,310,45,0,False,False,0.3304939268446238
94134,2017,11,6,14,310,45,0,False,False,0.3398177622351068
94134,2017,11,6,15,310,45,0,False,False,0.3494046399974133
94134,2017,11,6,16,310,45,0,False,False,0.35926198103575085
94134,2017,11,6,17,310,45,0,False,False,0.3693974156115607
94134,2017,11,6,18,310,45,0,False,False,0.3798187892498462
94134,2017,11,6,19,310,45,0,False,False,0.3905341688121552
94134,2017,11,6,20,310,45,0,False,False,0.40155184874088656
94134,2017,11,6,21,310,45,0,False,False,0.4128803574797666
94134,2017,11,6,22,310,45,0,False,False,0.42452846407542866
94134,2017,11,6,23,310,45,0,False,False,0.4365051849652947
94134,2017,11,7,0,311,45,1,False,False,0.23136143155235403
94134,2017,11,7,1,311,45,1,False,False,0.2378885587649361
94134,2017,11,7,2,311,45,1,False,False,0.2445998281198077
94134,2017,11,7,3,311,45,1,False,False,0.25150043460206506
94134,2017,11,7,4,311,45,1,False,False,0.2585957197567815
94134,2017,11,7,5,311,45,1,False,False,0.26589117582375255
94134,2017,11,7,6,311,45,1,False,False,0.2733924499888544
94134,2017,11,7,7,311,45,1,False,False,0.2811053487553583
94134,2017,11,7,8,311,45,1,False,False,0.28903584243856445
94134,2017,11,7,9,311,45,1,False,False,0.29719006978724166
94134,2017,11,7,10,311,45,1,False,False,0.3055743427354254
94134,2017,11,7,11,311,45,1,False,False,0.31419515128831477
94134,2017,11,7,12,311,45,1,False,False,0.32305916854596745
94134,2017,11,7,13,311,45,1,False,False,0.332173255868743
94134,2017,11,7,14,311,45,1,False,False,0.341544468188469
94134,2017,11,7,15,311,45,1,False,False,0.3511800594694493
94134,2017,11,7,16,311,45,1,False,False,0.3610874883235128
94134,2017,11,7,17,311,45,1,False,False,0.3712744237835226
94134,2017,11,7,18,311,45,1,False,False,0.3817487512397165
94134,2017,11,7,19,311,45,1,False,False,0.3925185785435475
94134,2017,11,7,20,311,45,1,False,False,0.40359224228371965
94134,2017,11,7,21,311,45,1,False,False,0.41497831423928816
94134,2017,11,7,22,311,45,1,False,False,0.426685608014784
94134,2017,11,7,23,311,45,1,False,False,0.4387231858625862
94134,2017,11,8,0,312,45,2,False,False,0.23253704155758803
94134,2017,11,8,1,312,45,2,False,False,0.23909733486879362
94134,2017,11,8,2,312,45,2,False,False,0.24584270599831484
94134,2017,11,8,3,312,45,2,False,False,0.25277837632837213
94134,2017,11,8,4,312,45,2,False,False,0.2599097145458739
94134,2017,11,8,5,312,45,2,False,False,0.2672422407981716
94134,2017,11,8,6,312,45,2,False,False,0.27478163096602
94134,2017,11,8,7,312,45,2,False,False,0.2825337210571039
94134,2017,11,8,8,312,45,2,False,False,0.29050451172351016
94134,2017,11,8,9,312,45,2,False,False,0.29870017290665035
94134,2017,11,8,10,312,45,2,False,False,0.3071270486132038
94134,2017,11,8,11,312,45,2,False,False,0.3157916618258413
94134,2017,11,8,12,312,45,2,False,False,0.32470071955244656
94134,2017,11,8,13,312,45,2,False,False,0.3338611180178069
94134,2017,11,8,14,312,45,2,False,False,0.34327994800176637
94134,2017,11,8,15,312,45,2,False,False,0.3529645003279834
94134,2017,11,8,16,312,45,2,False,False,0.36292227150751066
94134,2017,11,8,17,312,45,2,False,False,0.3731609695416414
94134,2017,11,8,18,312,45,2,False,False,0.38368851988841385
94134,2017,11,8,19,312,45,2,False,False,0.3945130715974669
94134,2017,11,8,20,312,45,2,False,False,0.40564300361796646
94134,2017,11,8,21,312,45,2,False,False,0.4170869312844954
94134,2017,11,8,22,312,45,2,False,False,0.4288537129858929
94134,2017,11,8,23,312,45,2,False,False,0.4409524570222932
94134,2017,11,9,0,313,45,3,False,False,0.23371862515520142
94134,2017,11,9,1,313,45,3,False,False,0.2403122530909474
94134,2017,11,9,2,313,45,3,False,False,0.247091899275458
94134,2017,11,9,3,313,45,3,False,False,0.2540628116222089
94134,2017,11,9,4,313,45,3,False,False,0.2612303860978586
94134,2017,11,9,5,313,45,3,False,False,0.26860017089912014
94134,2017,11,9,6,313,45,3,False,False,0.2761778707474335
94134,2017,11,9,7,313,45,3,False,False,0.2839693513048168
94134,2017,11,9,8,313,45,3,False,False,0.2919806437142931
94134,2017,11,9,9,313,45,3,False,False,0.30021794926841494
94134,2017,11,9,10,313,45,3,False,False,0.30868764420947525
94134,2017,11,9,11,313,45,3,False,False,0.317396284665184
94134,2017,11,9,12,313,45,3,False,False,0.3263506117235458
94134,2017,11,9,13,313,45,3,False,False,0.3355575566509311
94134,2017,11,9,14,313,45,3,False,False,0.34502424625735423
94134,2017,11,9,15,313,45,3,False,False,0.3547580084131203
94134,2017,11,9,16,313,45,3,False,False,0.36476637772108206
94134,2017,11,9,17,313,45,3,False,False,0.3750571013489721
94134,2017,11,9,18,313,45,3,False,False,0.3856381450262241
94134,2017,11,9,19,313,45,3,False,False,0.39651769921000235
94134,2017,11,9,20,313,45,3,False,False,0.4077041854251794
94134,2017,11,9,21,313,45,3,False,False,0.4192062627831832
94134,2017,11,9,22,313,45,3,False,False,0.4310328346847223
94134,2017,11,9,23,313,45,3,False,False,0.4431930557116673
94134,2017,11,10,0,314,45,4,False,True,0.23402348670542317
94134,2017,11,10,1,314,45,4,False,True,0.24062571534054747
94134,2017,11,10,2,314,45,4,False,True,0.24741420486582474
94134,2017,11,10,3,314,45,4,False,True,0.25439421004008594
94134,2017,11,10,4,314,45,4,False,True,0.2615711338684649
94134,2017,11,10,5,314,45,4,False,True,0.2689505317847181
94134,2017,11,10,6,314,45,4,False,True,0.27653811595149924
94134,2017,11,10,7,314,45,4,False,True,0.2843397596819702
94134,2017,11,10,8,314,45,4,False,True,0.29236150198615046
94134,2017,11,10,9,314,45,4,False,True,0.3006095522455315
94134,2017,11,10,10,314,45,4,False,True,0.3090902950195487
94134,2017,11,10,11,314,45,4,False,True,0.31781029498769636
94134,2017,11,10,12,314,45,4,False,True,0.32677630203102465
94134,2017,11,10,13,314,45,4,False,True,0.33599525645701755
94134,2017,11,10,14,314,45,4,False,True,0.3454742943718691
94134,2017,11,10,15,314,45,4,False,True,0.3552207532043263
94134,2017,11,10,16,314,45,4,False,True,0.3652421773853449
94134,2017,11,10,17,314,45,4,False,True,0.375546324188029
94134,2017,11,10,18,314,45,4,False,True,0.3861411697322751
94134,2017,11,10,19,314,45,4,False,True,0.3970349151588436
94134,2017,11,10,20,314,45,4,False,True,0.4082359929776073
94134,2017,11,10,21,314,45,4,False,True,0.4197530735949012
94134,2017,11,10,22,314,45,4,False,True,0.4315950720249907
94134,2017,11,10,23,314,45,4,False,True,0.44377115479094287
94134,2017,11,11,0,315,45,5,True,False,0.2373912116761261
94134,2017,11,11,1,315,45,5,True,False,0.24408844996412676
94134,2017,11,11,2,315,45,5,True,False,0.2509746295375675
94134,2017,11,11,3,315,45,5,True,False,0.2580550807741104
94134,2017,11,11,4,315,45,5,True,False,0.26533528443106524
94134,2017,11,11,5,315,45,5,True,False,0.272820875887895
94134,2017,11,11,6,315,45,5,True,False,0.28051764950837377
94134,2017,11,11,7,315,45,5,True,False,0.288431563125827
94134,2017,11,11,8,315,45,5,True,False,0.2965687426549058
94134,2017,11,11,9,315,45,5,True,False,0.3049354868334706
94134,2017,11,11,10,315,45,5,True,False,0.31353827209823204
94134,2017,11,11,11,315,45,5,True,False,0.32238375759798454
94134,2017,11,11,12,315,45,5,True,False,0.3314787903482297
94134,2017,11,11,13,315,45,5,True,False,0.3408304105312424
94134,2017,11,11,14,315,45,5,True,False,0.35044585694565733
94134,2017,11,11,15,315,45,5,True,False,0.360332572609803
94134,2017,11,11,16,315,45,5,True,False,0.3704982105230908
94134,2017,11,11,17,315,45,5,True,False,0.38095063958999426
94134,2017,11,11,18,315,45,5,True,False,0.3916979507111036
94134,2017,11,11,19,315,45,5,True,False,0.40274846304604534
94134,2017,11,11,20,315,45,5,True,False,0.41411073045308544
94134,2017,11,11,21,315,45,5,True,False,0.425793548110411
94134,2017,11,11,22,315,45,5,True,False,0.4378059593241808
94134,2017,11,11,23,315,45,5,True,False,0.4501572625287031
94134,2017,11,12,0,316,45,6,True,False,0.23859746062491824
94134,2017,11,12,1,316,45,6,True,False,0.24532872939192304
94134,2017,11,12,2,316,45,6,True,False,0.25224989950613824
94134,2017,11,12,3,316,45,6,True,False,0.2593663284303165
94134,2017,11,12,4,316,45,6,True,False,0.2666835247709777
94134,2017,11,12,5,316,45,6,True,False,0.2742071525424719
94134,2017,11,12,6,316,45,6,True,False,0.2819430355513026
94134,2017,11,12,7,316,45,6,True,False,0.2898971619041579
94134,2017,11,12,8,316,45,6,True,False,0.2980756886431176
94134,2017,11,12,9,316,45,6,True,False,0.3064849465116331
94134,2017,11,12,10,316,45,6,True,False,0.31513144485494127
94134,2017,11,12,11,316,45,6,True,False,0.3240218766587726
94134,2017,11,12,12,316,45,6,True,False,0.33316312373016616
94134,2017,11,12,13,316,45,6,True,False,0.3425622620244671
94134,2017,11,12,14,316,45,6,True,False,0.35222656712260353
94134,2017,11,12,15,316,45,6,True,False,0.3621635198628932
94134,2017,11,12,16,316,45,6,True,False,0.3723808121317071
94134,2017,11,12,17,316,45,6,True,False,0.38288635281755073
94134,2017,11,12,18,316,45,6,True,False,0.3936882739330682
94134,2017,11,12,19,316,45,6,True,False,0.40479493690978613
94134,2017,11,12,20,316,45,6,True,False,0.4162149390704376
94134,2017,11,12,21,316,45,6,True,False,0.4279571202838889
94134,2017,11,12,22,316,45,6,True,False,0.440030569807783
94134,2017,11,12,23,316,45,6,True,False,0.45244463332428764
94134,2017,11,13,0,317,46,0,False,False,0.22752526437475976
94134,2017,11,13,1,317,46,0,False,False,0.23394416632693915
94134,2017,11,13,2,317,46,0,False,False,0.24054415718977165
94134,2017,11,13,3,317,46,0,False,False,0.24733034581113011
94134,2017,11,13,4,317,46,0,False,False,0.2543079851687767
94134,2017,11,13,5,317,46,0,False,False,0.2614824764365506
94134,2017,11,13,6,317,46,0,False,False,0.2688593731652352
94134,2017,11,13,7,317,46,0,False,False,0.27644438558139267
94134,2017,11,13,8,317,46,0,False,False,0.2842433850074726
94134,2017,11,13,9,317,46,0,False,False,0.29226240840662476
94134,2017,11,13,10,317,46,0,False,False,0.30050766305570825
94134,2017,11,13,11,317,46,0,False,False,0.30898553135017587
94134,2017,11,13,12,317,46,0,False,False,0.31770257574447236
94134,2017,11,13,13,317,46,0,False,False,0.32666554383183016
94134,2017,11,13,14,317,46,0,False,False,0.33588137356737174
94134,2017,11,13,15,317,46,0,False,False,0.34535719863857023
94134,2017,11,13,16,317,46,0,False,False,0.3551003539871955
94134,2017,11,13,17,317,46,0,False,False,0.3651183814870939
94134,2017,11,13,18,317,46,0,False,False,0.3754190357820992
94134,2017,11,13,19,317,46,0,False,False,0.3860102902886662
94134,2017,11,13,20,317,46,0,False,False,0.39690034336784463
94134,2017,11,13,21,317,46,0,False,False,0.4080976246713818
94134,2017,11,13,22,317,46,0,False,False,0.4196108016668306
94134,2017,11,13,23,317,46,0,False,False,0.4314487863468017
94134,2017,11,14,0,318,46,1,False,False,0.228681381777076
94134,2017,11,14,1,318,46,1,False,False,0.23513289990606137
94134,2017,11,14,2,318,46,1,False,False,0.24176642710743027
94134,2017,11,14,3,318,46,1,False,False,0.2485870981884932
94134,2017,11,14,4,318,46,1,False,False,0.255600192818813
94134,2017,11,14,5,318,46,1,False,False,0.262811139617054
94134,2017,11,14,6,318,46,1,False,False,0.270225520353093
94134,2017,11,14,7,318,46,1,False,False,0.27784907426869754
94134,2017,11,14,8,318,46,1,False,False,0.28568770252009457
94134,2017,11,14,9,318,46,1,False,False,0.2937474727458764
94134,2017,11,14,10,318,46,1,False,False,0.30203462376375445
94134,2017,11,14,11,318,46,1,False,False,0.3105555703998591
94134,2017,11,14,12,318,46,1,False,False,0.3193169084542408
94134,2017,11,14,13,318,46,1,False,False,0.32832541980647806
94134,2017,11,14,14,318,46,1,False,False,0.33758807766531984
94134,2017,11,14,15,318,46,1,False,False,0.34711205196643447
94134,2017,11,14,16,318,46,1,False,False,0.3569047149224148
94134,2017,11,14,17,318,46,1,False,False,0.3669736467294078
94134,2017,11,14,18,318,46,1,False,False,0.37732664143468986
94134,2017,11,14,19,318,46,1,False,False,0.3879717129698011
94134,2017,11,14,20,318,46,1,False,False,0.39891710135388114
94134,2017,11,14,21,318,46,1,False,False,0.41017127907201745
94134,2017,11,14,22,318,46,1,False,False,0.42174295763350983
94134,2017,11,14,23,318,46,1,False,False,0.4336410943152134
94134,2017,11,15,0,319,46,2,False,False,0.22984337372458447
94134,2017,11,15,1,319,46,2,False,False,0.2363276737619912
94134,2017,11,15,2,319,46,2,False,False,0.24299490770910245
94134,2017,11,15,3,319,46,2,False,False,0.24985023646457336
94134,2017,11,15,4,319,46,2,False,False,0.25689896652539573
94134,2017,11,15,5,319,46,2,False,False,0.26414655409451343
94134,2017,11,15,6,319,46,2,False,False,0.27159860930428564
94134,2017,11,15,7,319,46,2,False,False,0.2792609005591195
94134,2017,11,15,8,319,46,2,False,False,0.28713935900061277
94134,2017,11,15,9,319,46,2,False,False,0.2952400830986703
94134,2017,11,15,10,319,46,2,False,False,0.3035693433721236
94134,2017,11,15,11,319,46,2,False,False,0.3121335872425696
94134,2017,11,15,12,319,46,2,False,False,0.32093944402510255
94134,2017,11,15,13,319,46,2,False,False,0.3299937300598653
94134,2017,11,15,14,319,46,2,False,False,0.33930345398836637
94134,2017,11,15,15,319,46,2,False,False,0.3488758221786563
94134,2017,11,15,16,319,46,2,False,False,0.35871824430353394
94134,2017,11,15,17,319,46,2,False,False,0.3688383390761729
94134,2017,11,15,18,319,46,2,False,False,0.3792439401475117
94134,2017,11,15,19,319,46,2,False,False,0.38994310217004413
94134,2017,11,15,20,319,46,2,False,False,0.4009441070326753
94134,2017,11,15,21,319,46,2,False,False,0.41225547027148096
94134,2017,11,15,22,319,46,2,False,False,0.42388594766129556
94134,2017,11,15,23,319,46,2,False,False,0.43584454199332057
94134,2017,11,16,0,320,46,3,False,False,0.23101127006743474
94134,2017,11,16,1,320,46,3,False,False,0.23752851858700527
94134,2017,11,16,2,320,46,3,False,False,0.24422963055294986
94134,2017,11,16,3,320,46,3,False,False,0.2511197930878455
94134,2017,11,16,4,320,46,3,False,False,0.2582043396524303
94134,2017,11,16,5,320,46,3,False,False,0.2654887541740909
94134,2017,11,16,6,320,46,3,False,False,0.2729786752917863
94134,2017,11,16,7,320,46,3,False,False,0.2806799007207465
94134,2017,11,16,8,320,46,3,False,False,0.2885983917403037
94134,2017,11,16,9,320,46,3,False,False,0.2967402778083378
94134,2017,11,16,10,320,46,3,False,False,0.30511186130588225
94134,2017,11,16,11,320,46,3,False,False,0.31371962241562684
94134,2017,11,16,12,320,46,3,False,False,0.32257022413800873
94134,2017,11,16,13,320,46,3,False,False,0.3316705174488385
94134,2017,11,16,14,320,46,3,False,False,0.3410275466024276
94134,2017,11,16,15,320,46,3,False,False,0.35064855458433175
94134,2017,11,16,16,320,46,3,False,False,0.360540988717901
94134,2017,11,16,17,320,46,3,False,False,0.3707125064290513
94134,2017,11,16,18,320,46,3,False,False,0.38117098117362
94134,2017,11,16,19,320,46,3,False,False,0.39192450853196864
94134,2017,11,16,20,320,46,3,False,False,0.4029814124755198
94134,2017,11,16,21,320,46,3,False,False,0.4143502518100909
94134,2017,11,16,22,320,46,3,False,False,0.4260398268009764
94134,2017,11,16,23,320,46,3,False,False,0.43805918598499466
94134,2017,11,17,0,321,46,4,False,False,0.23218510080746296
94134,2017,11,17,1,321,46,4,False,False,0.23873546522934616
94134,2017,11,17,2,321,46,4,False,False,0.24547062735750014
94134,2017,11,17,3,321,46,4,False,False,0.25239580067167455
94134,2017,11,17,4,321,46,4,False,False,0.2595163457333641
94134,2017,11,17,5,321,46,4,False,False,0.2668377743352734
94134,2017,11,17,6,321,46,4,False,False,0.2743657537678111
94134,2017,11,17,7,321,46,4,False,False,0.2821061112059661
94134,2017,11,17,8,321,46,4,False,False,0.29006483821994333
94134,2017,11,17,9,321,46,4,False,False,0.29824809541305575
94134,2017,11,17,10,321,46,4,False,False,0.30666221719043946
94134,2017,11,17,11,321,46,4,False,False,0.3153137166623448
94134,2017,11,17,12,321,46,4,False,False,0.3242092906857164
94134,2017,11,17,13,321,46,4,False,False,0.33335582504802563
94134,2017,11,17,14,321,46,4,False,False,0.3427603997973453
94134,2017,11,17,15,321,46,4,False,False,0.35243029472279946
94134,2017,11,17,16,321,46,4,False,False,0.36237299498960235
94134,2017,11,17,17,321,46,4,False,False,0.37259619693312196
94134,2017,11,17,18,321,46,4,False,False,0.3831078140163541
94134,2017,11,17,19,321,46,4,False,False,0.3939159829554934
94134,2017,11,17,20,321,46,4,False,False,0.4050290700183127
94134,2017,11,17,21,321,46,4,False,False,0.4164556775002364
94134,2017,11,17,22,321,46,4,False,False,0.4282046503830869
94134,2017,11,17,23,321,46,4,False,False,0.44028508318174536
94134,2017,11,18,0,322,46,5,True,False,0.23464131399768953
94134,2017,11,18,1,322,46,5,True,False,0.24126097266557672
94134,2017,11,18,2,322,46,5,True,False,0.24806738395657515
94134,2017,11,18,3,322,46,5,True,False,0.2550658165021978
94134,2017,11,18,4,322,46,5,True,False,0.2622616875716341
94134,2017,11,18,5,322,46,5,True,False,0.26966056726511123
94134,2017,11,18,6,322,46,5,True,False,0.27726818282552124
94134,2017,11,18,7,322,46,5,True,False,0.2850904230717055
94134,2017,11,18,8,322,46,5,True,False,0.29313334295680654
94134,2017,11,18,9,322,46,5,True,False,0.301403168255223
94134,2017,11,18,10,322,46,5,True,False,0.3099063003817717
94134,2017,11,18,11,322,46,5,True,False,0.3186493213468488
94134,2017,11,18,12,322,46,5,True,False,0.32763899885134323
94134,2017,11,18,13,322,46,5,True,False,0.33688229152530746
94134,2017,11,18,14,322,46,5,True,False,0.34638635431441694
94134,2017,11,18,15,322,46,5,True,False,0.3561585440183966
94134,2017,11,18,16,322,46,5,True,False,0.3662064249856702
94134,2017,11,18,17,322,46,5,True,False,0.37653777496871815
94134,2017,11,18,18,322,46,5,True,False,0.3871605911445736
94134,2017,11,18,19,322,46,5,True,False,0.39808309630519395
94134,2017,11,18,20,322,46,5,True,False,0.4093137452224686
94134,2017,11,18,21,322,46,5,True,False,0.42086123119280106
94134,2017,11,18,22,322,46,5,True,False,0.4327344927662959
94134,2017,11,18,23,322,46,5,True,False,0.44494272066584806
94134,2017,11,19,0,323,46,6,True,False,0.23583358997266987
94134,2017,11,19,1,323,46,6,True,False,0.2424868849165301
94134,2017,11,19,2,323,46,6,True,False,0.24932788142408663
94134,2017,11,19,3,323,46,6,True,False,0.2563618748981941
94134,2017,11,19,4,323,46,6,True,False,0.2635943101346519
94134,2017,11,19,5,323,46,6,True,False,0.27103078553687276
94134,2017,11,19,6,323,46,6,True,False,0.27867705744941884
94134,2017,11,19,7,323,46,6,True,False,0.2865390446138127
94134,2017,11,19,8,323,46,6,True,False,0.2946228327500512
94134,2017,11,19,9,323,46,6,True,False,0.30293467926737666
94134,2017,11,19,10,323,46,6,True,False,0.3114810181079257
94134,2017,11,19,11,323,46,6,True,False,0.32026846472706955
94134,2017,11,19,12,323,46,6,True,False,0.3293038212142155
94134,2017,11,19,13,323,46,6,True,False,0.3385940815580973
94134,2017,11,19,14,323,46,6,True,False,0.34814643706060455
94134,2017,11,19,15,323,46,6,True,False,0.35796828190335106
94134,2017,11,19,16,323,46,6,True,False,0.36806721887126087
94134,2017,11,19,17,323,46,6,True,False,0.37845106523767813
94134,2017,11,19,18,323,46,6,True,False,0.3891278588154553
94134,2017,11,19,19,323,46,6,True,False,0.4001058641787797
94134,2017,11,19,20,323,46,6,True,False,0.41139357906052315
94134,2017,11,19,21,323,46,6,True,False,0.4229997409300793
94134,2017,11,19,22,323,46,6,True,False,0.4349333337567433
94134,2017,11,19,23,323,46,6,True,False,0.44720359496395873
94134,2017,11,20,0,324,47,0,False,False,0.22488965207945952
94134,2017,11,20,1,324,47,0,False,False,0.23123419861025754
94134,2017,11,20,2,324,47,0,False,False,0.23775773634989625
94134,2017,11,20,3,324,47,0,False,False,0.24446531496626106
94134,2017,11,20,4,324,47,0,False,False,0.25136212658755175
94134,2017,11,20,5,324,47,0,False,False,0.25845350982136805
94134,2017,11,20,6,324,47,0,False,False,0.2657449538871464
94134,2017,11,20,7,324,47,0,False,False,0.27324210286519746
94134,2017,11,20,8,324,47,0,False,False,0.2809507600656133
94134,2017,11,20,9,324,47,0,False,False,0.28887689252043375
94134,2017,11,20,10,324,47,0,False,False,0.2970266356025239
94134,2017,11,20,11,324,47,0,False,False,0.30540629777480005
94134,2017,11,20,12,324,47,0,False,False,0.31402236547339896
94134,2017,11,20,13,324,47,0,False,False,0.32288150812863015
94134,2017,11,20,14,324,47,0,False,False,0.331990583327575
94134,2017,11,20,15,324,47,0,False,False,0.34135664212233646
94134,2017,11,20,16,324,47,0,False,False,0.3509869344880204
94134,2017,11,20,17,324,47,0,False,False,0.3608889149347445
94134,2017,11,20,18,324,47,0,False,False,0.37107024827792423
94134,2017,11,20,19,324,47,0,False,False,0.38153881557137287
94134,2017,11,20,20,324,47,0,False,False,0.39230272020778023
94134,2017,11,20,21,324,47,0,False,False,0.4033702941913033
94134,2017,11,20,22,324,47,0,False,False,0.4147501045870888
94134,2017,11,20,23,324,47,0,False,False,0.4264509601528059
94134,2017,11,21,0,325,47,1,False,False,0.2260323772229009
94134,2017,11,21,1,325,47,1,False,False,0.2324091621104994
94134,2017,11,21,2,325,47,1,False,False,0.23896584770967874
94134,2017,11,21,3,325,47,1,False,False,0.24570750934705254
94134,2017,11,21,4,325,47,1,False,False,0.2526393655334282
94134,2017,11,21,5,325,47,1,False,False,0.25976678200331443
94134,2017,11,21,6,325,47,1,False,False,0.2670952758683562
94134,2017,11,21,7,325,47,1,False,False,0.2746305198879626
94134,2017,11,21,8,325,47,1,False,False,0.2823783468604139
94134,2017,11,21,9,325,47,1,False,False,0.29034475413785343
94134,2017,11,21,10,325,47,1,False,False,0.29853590826863513
94134,2017,11,21,11,325,47,1,False,False,0.30695814977068153
94134,2017,11,21,12,325,47,1,False,False,0.3156179980394656
94134,2017,11,21,13,325,47,1,False,False,0.32452215639447607
94134,2017,11,21,14,325,47,1,False,False,0.3336775172680488
94134,2017,11,21,15,325,47,1,False,False,0.3430911675405895
94134,2017,11,21,16,325,47,1,False,False,0.3527703940262883
94134,2017,11,21,17,325,47,1,False,False,0.36272268911364486
94134,2017,11,21,18,325,47,1,False,False,0.37295575656507474
94134,2017,11,21,19,325,47,1,False,False,0.38347751748015696
94134,2017,11,21,20,325,47,1,False,False,0.39429611642711127
94134,2017,11,21,21,325,47,1,False,False,0.40541992774726116
94134,2017,11,21,22,325,47,1,False,False,0.41685756203732816
94134,2017,11,21,23,325,47,1,False,False,0.4286178728146617
94134,2017,11,22,0,326,47,2,False,False,0.22718090886184839
94134,2017,11,22,1,326,47,2,False,False,0.23359009591805724
94134,2017,11,22,2,326,47,2,False,False,0.24018009781001645
94134,2017,11,22,3,326,47,2,False,False,0.24695601565344683
94134,2017,11,22,4,326,47,2,False,False,0.25392309447582045
94134,2017,11,22,5,326,47,2,False,False,0.2610867272763943
94134,2017,11,22,6,326,47,2,False,False,0.2684524592007497
94134,2017,11,22,7,326,47,2,False,False,0.2760259918331206
94134,2017,11,22,8,326,47,2,False,False,0.2838131876098126
94134,2017,11,22,9,326,47,2,False,False,0.29182007435713736
94134,2017,11,22,10,326,47,2,False,False,0.30005284995734877
94134,2017,11,22,11,326,47,2,False,False,0.3085178871462556
94134,2017,11,22,12,326,47,2,False,False,0.3172217384461425
94134,2017,11,22,13,326,47,2,False,False,0.3261711412378773
94134,2017,11,22,14,326,47,2,False,False,0.3353730229761088
94134,2017,11,22,15,326,47,2,False,False,0.3448345065515986
94134,2017,11,22,16,326,47,2,False,False,0.35456291580481036
94134,2017,11,22,17,326,47,2,False,False,0.36456578119509614
94134,2017,11,22,18,326,47,2,False,False,0.3748508456297718
94134,2017,11,22,19,326,47,2,False,False,0.3854260704576654
94134,2017,11,22,20,326,47,2,False,False,0.3962996416317508
94134,2017,11,22,21,326,47,2,False,False,0.40747997604564434
94134,2017,11,22,22,326,47,2,False,False,0.41897572804883837
94134,2017,11,22,23,326,47,2,False,False,0.43079579614579827
94134,2017,11,23,0,327,47,3,False,True,0.2274772426435963
94134,2017,11,23,1,327,47,3,False,True,0.23389478981530873
94134,2017,11,23,2,327,47,3,False,True,0.24049338767685075
94134,2017,11,23,3,327,47,3,False,True,0.2472781439978161
94134,2017,11,23,4,327,47,3,False,True,0.2542543106472678
94134,2017,11,23,5,327,47,3,False,True,0.26142728765906736
94134,2017,11,23,6,327,47,3,False,True,0.2688026274118597
94134,2017,11,23,7,327,47,3,False,True,0.27638603892700014
94134,2017,11,23,8,327,47,3,False,True,0.28418339228773076
94134,2017,11,23,9,327,47,3,False,True,0.2922007231830332
94134,2017,11,23,10,327,47,3,False,True,0.30044423757965183
94134,2017,11,23,11,327,47,3,False,True,0.3089203165259643
94134,2017,11,23,12,327,47,3,False,True,0.3176355210913363
94134,2017,11,23,13,327,47,3,False,True,0.326596597444846
94134,2017,11,23,14,327,47,3,False,True,0.3358104820772834
94134,2017,11,23,15,327,47,3,False,True,0.3452843071704778
94134,2017,11,23,16,327,47,3,False,True,0.35502540611807826
94134,2017,11,23,17,327,47,3,False,True,0.36504131920213495
