zcta,year,month,day_of_month,hour_of_day,day_of_year,week_of_year,day_of_week,is_weekend,Call_counts
94130,2017,11,11,17,315,45,5,True,0.06186553858937485
94130,2017,11,11,18,315,45,5,True,0.06360686019171506
94130,2017,11,11,19,315,45,5,True,0.0653971945561182
94130,2017,11,11,20,315,45,5,True,0.067237921238688
94130,2017,11,11,21,315,45,5,True,0.06913045862572184
94130,2017,11,11,22,315,45,5,True,0.07107626502665941
94130,2017,11,11,23,315,45,5,True,0.07307683979779436
94130,2017,11,12,0,316,45,6,True,0.03877717418769022
94130,2017,11,12,1,316,45,6,True,0.03986863047547773
94130,2017,11,12,2,316,45,6,True,0.040990807847333534
94130,2017,11,12,3,316,45,6,True,0.042144571005781124
94130,2017,11,12,4,316,45,6,True,0.04333080899201814
94130,2017,11,12,5,316,45,6,True,0.04455043587097393
94130,2017,11,12,6,316,45,6,True,0.04580439143564952
94130,2017,11,12,7,316,45,6,True,0.04709364193128235
94130,2017,11,12,8,316,45,6,True,0.048419180799894095
94130,2017,11,12,9,316,45,6,True,0.0497820294457952
94130,2017,11,12,10,316,45,6,True,0.051183238022635864
94130,2017,11,12,11,316,45,6,True,0.0526238862426102
94130,2017,11,12,12,316,45,6,True,0.05410508420843685
94130,2017,11,12,13,316,45,6,True,0.05562797326875723
94130,2017,11,12,14,316,45,6,True,0.057193726897610736
94130,2017,11,12,15,316,45,6,True,0.05880355159866426
94130,2017,11,12,16,316,45,6,True,0.060458687834892985
94130,2017,11,12,17,316,45,6,True,0.06216041098442883
94130,2017,11,12,18,316,45,6,True,0.06391003232331298
94130,2017,11,12,19,316,45,6,True,0.06570890003590991
94130,2017,11,12,20,316,45,6,True,0.06755840025376131
94130,2017,11,12,21,316,45,6,True,0.06945995812368062
94130,2017,11,12,22,316,45,6,True,0.07141503890591087
94130,2017,11,12,23,316,45,6,True,0.07342514910319262
94130,2017,11,13,0,317,46,0,False,0.03696747109193622
94130,2017,11,13,1,317,46,0,False,0.038007989892290296
94130,2017,11,13,2,317,46,0,False,0.0390777960456039
94130,2017,11,13,3,317,46,0,False,0.040177713899349723
94130,2017,11,13,4,317,46,0,False,0.04130859100380603
94130,2017,11,13,5,317,46,0,False,0.04247129876514311
94130,2017,11,13,6,317,46,0,False,0.04366673311689206
94130,2017,11,13,7,317,46,0,False,0.04489581521031341
94130,2017,11,13,8,317,46,0,False,0.04615949212419741
94130,2017,11,13,9,317,46,0,False,0.047458737594642926
94130,2017,11,13,10,317,46,0,False,0.04879455276537742
94130,2017,11,13,11,317,46,0,False,0.050167966959196036
94130,2017,11,13,12,317,46,0,False,0.05158003847111432
94130,2017,11,13,13,317,46,0,False,0.0530318553838457
94130,2017,11,13,14,317,46,0,False,0.05452453640623211
94130,2017,11,13,15,317,46,0,False,0.05605923173527372
94130,2017,11,13,16,317,46,0,False,0.057637123942422354
94130,2017,11,13,17,317,46,0,False,0.059259428884821046
94130,2017,11,13,18,317,46,0,False,0.060927396642192266
94130,2017,11,13,19,317,46,0,False,0.06264231248009658
94130,2017,11,13,20,317,46,0,False,0.06440549784030407
94130,2017,11,13,21,317,46,0,False,0.0662183113590416
94130,2017,11,13,22,317,46,0,False,0.06808214991390052
94130,2017,11,13,23,317,46,0,False,0.06999844970021164
94130,2017,11,14,0,318,46,1,False,0.03714367074991252
94130,2017,11,14,1,318,46,1,False,0.03818914902007413
94130,2017,11,14,2,318,46,1,False,0.03926405423677364
94130,2017,11,14,3,318,46,1,False,0.04036921467660685
94130,2017,11,14,4,318,46,1,False,0.04150548192956757
94130,2017,11,14,5,318,46,1,False,0.04267373155524706
94130,2017,11,14,6,318,46,1,False,0.04387486375750321
94130,2017,11,14,7,318,46,1,False,0.04510980407811969
94130,2017,11,14,8,318,46,1,False,0.04637950410998937
94130,2017,11,14,9,318,46,1,False,0.04768494223037167
94130,2017,11,14,10,318,46,1,False,0.0490271243547887
94130,2017,11,14,11,318,46,1,False,0.050407084712141434
94130,2017,11,14,12,318,46,1,False,0.051825886641642775
94130,2017,11,14,13,318,46,1,False,0.05328462341218188
94130,2017,11,14,14,318,46,1,False,0.05478441906475106
94130,2017,11,14,15,318,46,1,False,0.056326429278584285
94130,2017,11,14,16,318,46,1,False,0.057911842261674874
94130,2017,11,14,17,318,46,1,False,0.05954187966635839
94130,2017,11,14,18,318,46,1,False,0.061217797530666446
94130,2017,11,14,19,318,46,1,False,0.06294088724617641
94130,2017,11,14,20,318,46,1,False,0.06471247655310361
94130,2017,11,14,21,318,46,1,False,0.06653393056340146
94130,2017,11,14,22,318,46,1,False,0.0684066528126595
94130,2017,11,14,23,318,46,1,False,0.0703320863416085
94130,2017,11,15,0,319,46,2,False,0.03732071023594724
94130,2017,11,15,1,319,46,2,False,0.038371171614452
94130,2017,11,15,2,319,46,2,False,0.03945120019842401
94130,2017,11,15,3,319,46,2,False,0.04056162821230964
94130,2017,11,15,4,319,46,2,False,0.04170331130507297
94130,2017,11,15,5,319,46,2,False,0.04287712920952283
94130,2017,11,15,6,319,46,2,False,0.04408398642019777
94130,2017,11,15,7,319,46,2,False,0.04532481289033128
94130,2017,11,15,8,319,46,2,False,0.046600564748434666
94130,2017,11,15,9,319,46,2,False,0.047912225035049216
94130,2017,11,15,10,319,46,2,False,0.04926080446023578
94130,2017,11,15,11,319,46,2,False,0.050647342182385306
94130,2017,11,15,12,319,46,2,False,0.05207290660895041
94130,2017,11,15,13,319,46,2,False,0.053538596219715115
94130,2017,11,15,14,319,46,2,False,0.055045540413236956
94130,2017,11,15,15,319,46,2,False,0.0565949003771139
94130,2017,11,15,16,319,46,2,False,0.05818786998274643
94130,2017,11,15,17,319,46,2,False,0.05982567670528455
94130,2017,11,15,18,319,46,2,False,0.06150958256946828
94130,2017,11,15,19,319,46,2,False,0.06324088512209067
94130,2017,11,15,20,319,46,2,False,0.0650209184318326
94130,2017,11,15,21,319,46,2,False,0.06685105411723978
94130,2017,11,15,22,319,46,2,False,0.06873270240363422
94130,2017,11,15,23,319,46,2,False,0.07066731320977407
94130,2017,11,16,0,320,46,3,False,0.037498593552949176
94130,2017,11,16,1,320,46,3,False,0.03855406179100216
94130,2017,11,16,2,320,46,3,False,0.03963923816197392
94130,2017,11,16,3,320,46,3,False,0.04075495885697823
94130,2017,11,16,4,320,46,3,False,0.0419020836032959
94130,2017,11,16,5,320,46,3,False,0.04308149632684432
94130,2017,11,16,6,320,46,3,False,0.0442941058332935
94130,2017,11,16,7,320,46,3,False,0.04554084650835333
94130,2017,11,16,8,320,46,3,False,0.04682267903777181
94130,2017,11,16,9,320,46,3,False,0.04814059114759893
94130,2017,11,16,10,320,46,3,False,0.049495598365286685
94130,2017,11,16,11,320,46,3,False,0.050888744802211595
94130,2017,11,16,12,320,46,3,False,0.052321103958223016
94130,2017,11,16,13,320,46,3,False,0.0537937795488367
94130,2017,11,16,14,320,46,3,False,0.055307906355711436
94130,2017,11,16,15,320,46,3,False,0.0568646511010639
94130,2017,11,16,16,320,46,3,False,0.058465213346695556
94130,2017,11,16,17,320,46,3,False,0.06011082641832433
94130,2017,11,16,18,320,46,3,False,0.061802758355933414
94130,2017,11,16,19,320,46,3,False,0.06354231289086934
94130,2017,11,16,20,320,46,3,False,0.06533083045044223
94130,2017,11,16,21,320,46,3,False,0.06716968919080271
94130,2017,11,16,22,320,46,3,False,0.06906030605889073
94130,2017,11,16,23,320,46,3,False,0.0710041378842751
94130,2017,11,17,0,321,46,4,False,0.03767732472290645
94130,2017,11,17,1,321,46,4,False,0.038737823684919064
94130,2017,11,17,2,321,46,4,False,0.03982817237901062
94130,2017,11,17,3,321,46,4,False,0.04094921098186879
94130,2017,11,17,4,321,46,4,False,0.042101803318529724
94130,2017,11,17,5,321,46,4,False,0.04328683752800522
94130,2017,11,17,6,321,46,4,False,0.044505226747645045
94130,2017,11,17,7,321,46,4,False,0.04575790981676219
94130,2017,11,17,8,321,46,4,False,0.04704585200006273
94130,2017,11,17,9,321,46,4,False,0.04837004573143807
94130,2017,11,17,10,321,46,4,False,0.04973151137869265
94130,2017,11,17,11,321,46,4,False,0.05113129802979632
94130,2017,11,17,12,321,46,4,False,0.052570484301267185
94130,2017,11,17,13,321,46,4,False,0.054050179169308064
94130,2017,11,17,14,321,46,4,False,0.05557152282433671
94130,2017,11,17,15,321,46,4,False,0.05713568754956841
94130,2017,11,17,16,321,46,4,False,0.058743878624327936
94130,2017,11,17,17,321,46,4,False,0.060397335252787024
94130,2017,11,17,18,321,46,4,False,0.06209733151884272
94130,2017,11,17,19,321,46,4,False,0.06384517736787268
94130,2017,11,17,20,321,46,4,False,0.06564221961612383
94130,2017,11,17,21,321,46,4,False,0.0674898429885121
94130,2017,11,17,22,321,46,4,False,0.06938947118563298
94130,2017,11,17,23,321,46,4,False,0.07134256798080509
94130,2017,11,18,0,322,46,5,True,0.03811494089659989
94130,2017,11,18,1,322,46,5,True,0.039187757386498975
94130,2017,11,18,2,322,46,5,True,0.04029077030839888
94130,2017,11,18,3,322,46,5,True,0.041424829597506756
94130,2017,11,18,4,322,46,5,True,0.0425908091120501
94130,2017,11,18,5,322,46,5,True,0.04378960730663493
94130,2017,11,18,6,322,46,5,True,0.04502214792455713
94130,2017,11,18,7,322,46,5,True,0.04628938070959995
94130,2017,11,18,8,322,46,5,True,0.04759228213786651
94130,2017,11,18,9,322,46,5,True,0.04893185617021107
94130,2017,11,18,10,322,46,5,True,0.050309135025848904
94130,2017,11,18,11,322,46,5,True,0.05172517997774086
94130,2017,11,18,12,322,46,5,True,0.05318108217036552
94130,2017,11,18,13,322,46,5,True,0.05467796346050904
94130,2017,11,18,14,322,46,5,True,0.056216977281720724
94130,2017,11,18,15,322,46,5,True,0.057799309533100196
94130,2017,11,18,16,322,46,5,True,0.059426179493101174
94130,2017,11,18,17,322,46,5,True,0.06109884075905605
94130,2017,11,18,18,322,46,5,True,0.06281858221314501
94130,2017,11,18,19,322,46,5,True,0.06458672901555433
94130,2017,11,18,20,322,46,5,True,0.06640464362558883
94130,2017,11,18,21,322,46,5,True,0.06827372685152558
94130,2017,11,18,22,322,46,5,True,0.07019541893001746
94130,2017,11,18,23,322,46,5,True,0.07217120063587903
94130,2017,11,19,0,323,46,6,True,0.03829660978958602
94130,2017,11,19,1,323,46,6,True,0.039374539691168615
94130,2017,11,19,2,323,46,6,True,0.04048280995131324
94130,2017,11,19,3,323,46,6,True,0.04162227455631002
94130,2017,11,19,4,323,46,6,True,0.04279381152949472
94130,2017,11,19,5,323,46,6,True,0.043998323607816504
94130,2017,11,19,6,323,46,6,True,0.045236738937448895
94130,2017,11,19,7,323,46,6,True,0.04651001178898005
94130,2017,11,19,8,323,46,6,True,0.04781912329273342
94130,2017,11,19,9,323,46,6,True,0.049165082194785374
94130,2017,11,19,10,323,46,6,True,0.050548925634262276
94130,2017,11,19,11,323,46,6,True,0.05197171994251626
94130,2017,11,19,12,323,46,6,True,0.053434561464795055
94130,2017,11,19,13,323,46,6,True,0.05493857740503943
94130,2017,11,19,14,323,46,6,True,0.05648492669445893
94130,2017,11,19,15,323,46,6,True,0.058074800884555404
94130,2017,11,19,16,323,46,6,True,0.05970942506528228
94130,2017,11,19,17,323,46,6,True,0.061390058809047104
94130,2017,11,19,18,323,46,6,True,0.06311799714128512
94130,2017,11,19,19,323,46,6,True,0.06489457153835088
94130,2017,11,19,20,323,46,6,True,0.06672115095349801
94130,2017,11,19,21,323,46,6,True,0.06859914287173667
94130,2017,11,19,22,323,46,6,True,0.07052999439438215
94130,2017,11,19,23,323,46,6,True,0.07251519335413006
94130,2017,11,20,0,324,47,0,False,0.036509334291953216
94130,2017,11,20,1,324,47,0,False,0.03753695797291084
94130,2017,11,20,2,324,47,0,False,0.038593506049509854
94130,2017,11,20,3,324,47,0,False,0.03967979265310859
94130,2017,11,20,4,324,47,0,False,0.04079665483031924
94130,2017,11,20,5,324,47,0,False,0.041944953188000594
94130,2017,11,20,6,324,47,0,False,0.04312557255640546
94130,2017,11,20,7,324,47,0,False,0.04433942267099342
94130,2017,11,20,8,324,47,0,False,0.045587438873434666
94130,2017,11,20,9,324,47,0,False,0.04687058283234475
94130,2017,11,20,10,324,47,0,False,0.048189843284305915
94130,2017,11,20,11,324,47,0,False,0.04954623679574562
94130,2017,11,20,12,324,47,0,False,0.05094080854625993
94130,2017,11,20,13,324,47,0,False,0.05237463313398466
94130,2017,11,20,14,324,47,0,False,0.05384881540363541
94130,2017,11,20,15,324,47,0,False,0.05536449129785424
94130,2017,11,20,16,324,47,0,False,0.056922828732519165
94130,2017,11,20,17,324,47,0,False,0.05852502849669079
94130,2017,11,20,18,324,47,0,False,0.060172325177889785
94130,2017,11,20,19,324,47,0,False,0.06186598811341772
94130,2017,11,20,20,324,47,0,False,0.06360732236845515
94130,2017,11,20,21,324,47,0,False,0.06539766974168938
94130,2017,11,20,22,324,47,0,False,0.06723840979924822
94130,2017,11,20,23,324,47,0,False,0.06913096093773524
94130,2017,11,21,0,325,47,1,False,0.036683350312664696
94130,2017,11,21,1,325,47,1,False,0.03771587200086393
94130,2017,11,21,2,325,47,1,False,0.03877745594830381
94130,2017,11,21,3,325,47,1,False,0.03986892016677218
94130,2017,11,21,4,325,47,1,False,0.04099110569253274
94130,2017,11,21,5,325,47,1,False,0.04214487723439202
94130,2017,11,21,6,325,47,1,False,0.04333112384000757
94130,2017,11,21,7,325,47,1,False,0.04455075958095048
94130,2017,11,21,8,325,47,1,False,0.045804724257050414
94130,2017,11,21,9,325,47,1,False,0.04709398412056572
94130,2017,11,21,10,325,47,1,False,0.048419532620736574
94130,2017,11,21,11,325,47,1,False,0.049782391169295066
94130,2017,11,21,12,325,47,1,False,0.051183609927521995
94130,2017,11,21,13,325,47,1,False,0.0526242686154568
94130,2017,11,21,14,325,47,1,False,0.05410547734388427
94130,2017,11,21,15,325,47,1,False,0.055628377469739095
94130,2017,11,21,16,325,47,1,False,0.057194142475587254
94130,2017,11,21,17,325,47,1,False,0.058803978873862274
94130,2017,11,21,18,325,47,1,False,0.060459127136552736
94130,2017,11,21,19,325,47,1,False,0.06216086265105763
94130,2017,11,21,20,325,47,1,False,0.06391049670294607
94130,2017,11,21,21,325,47,1,False,0.06570937748637865
94130,2017,11,21,22,325,47,1,False,0.0675588911429689
94130,2017,11,21,23,325,47,1,False,0.06946046282988548
94130,2017,11,22,0,326,47,2,False,0.03685819575346972
94130,2017,11,22,1,326,47,2,False,0.037895638794494584
94130,2017,11,22,2,326,47,2,False,0.038962282615464534
94130,2017,11,22,3,326,47,2,False,0.040058949127092465
94130,2017,11,22,4,326,47,2,False,0.0411864833743096
94130,2017,11,22,5,326,47,2,False,0.04234575418742151
94130,2017,11,22,6,326,47,2,False,0.04353765485159207
94130,2017,11,22,7,326,47,2,False,0.044763103795171295
94130,2017,11,22,8,326,47,2,False,0.04602304529739747
94130,2017,11,22,9,326,47,2,False,0.0473184502160189
94130,2017,11,22,10,326,47,2,False,0.04865031673539591
94130,2017,11,22,11,326,47,2,False,0.05001967113565951
94130,2017,11,22,12,326,47,2,False,0.0514275685835197
94130,2017,11,22,13,326,47,2,False,0.05287509394533229
94130,2017,11,22,14,326,47,2,False,0.054363362623051165
94130,2017,11,22,15,326,47,2,False,0.05589352141370996
94130,2017,11,22,16,326,47,2,False,0.05746674939309546
94130,2017,11,22,17,326,47,2,False,0.059084258824293634
94130,2017,11,22,18,326,47,2,False,0.06074729609180838
94130,2017,11,22,19,326,47,2,False,0.06245714266197289
94130,2017,11,22,20,326,47,2,False,0.06421511607039349
94130,2017,11,22,21,326,47,2,False,0.06602257093718687
94130,2017,11,22,22,326,47,2,False,0.06788090001079342
94130,2017,11,22,23,326,47,2,False,0.06979153524117013
94130,2017,11,23,0,327,47,3,False,0.03703387456766922
94130,2017,11,23,1,327,47,3,False,0.038076262418376715
94130,2017,11,23,2,327,47,3,False,0.03914799022997102
94130,2017,11,23,3,327,47,3,False,0.04024988383067362
94130,2017,11,23,4,327,47,3,False,0.04138279229318999
94130,2017,11,23,5,327,47,3,False,0.0425475885889692
94130,2017,11,23,6,327,47,3,False,0.04374517026087887
94130,2017,11,23,7,327,47,3,False,0.04497646011481384
94130,2017,11,23,8,327,47,3,False,0.04624240693077139
94130,2017,11,23,9,327,47,3,False,0.04754398619394115
94130,2017,11,23,10,327,47,3,False,0.04888220084637275
94130,2017,11,23,11,327,47,3,False,0.05025808205980068
94130,2017,11,23,12,327,47,3,False,0.05167269003022169
94130,2017,11,23,13,327,47,3,False,0.05312711479483705
94130,2017,11,23,14,327,47,3,False,0.0546224770719893
94130,2017,11,23,15,327,47,3,False,0.05615992912474041
94130,2017,11,23,16,327,47,3,False,0.05774065564875716
94130,2017,11,23,17,327,47,3,False,0.0593658746851875
94130,2017,11,23,18,327,47,3,False,0.061036838559231796
94130,2017,11,23,19,327,47,3,False,0.06275483484513168
94130,2017,11,23,20,327,47,3,False,0.06452118735832046
94130,2017,11,23,21,327,47,3,False,0.06633725717549942
94130,2017,11,23,22,327,47,3,False,0.06820444368342604
94130,2017,11,23,23,327,47,3,False,0.07012418565722248
94130,2017,11,24,0,328,47,4,False,0.037210390727406874
94130,2017,11,24,1,328,47,4,False,0.03825774695645751
94130,2017,11,24,2,328,47,4,False,0.0393345829907208
94130,2017,11,24,3,328,47,4,False,0.04044172859459903
94130,2017,11,24,4,328,47,4,False,0.0415800368877697
94130,2017,11,24,5,328,47,4,False,0.042750385002563465
94130,2017,11,24,6,328,47,4,False,0.04395367475984539
94130,2017,11,24,7,328,47,4,False,0.04519083336391999
94130,2017,11,24,8,328,47,4,False,0.046462814116995745
94130,2017,11,24,9,328,47,4,False,0.04777059715375957
94130,2017,11,24,10,328,47,4,False,0.04911519019662723
94130,2017,11,24,11,328,47,4,False,0.05049762933225166
94130,2017,11,24,12,328,47,4,False,0.05191897980988769
94130,2017,11,24,13,328,47,4,False,0.05338033686222813
94130,2017,11,24,14,328,47,4,False,0.054882826549343844
94130,2017,11,24,15,328,47,4,False,0.05642760662637814
94130,2017,11,24,16,328,47,4,False,0.05801586743566403
94130,2017,11,24,17,328,47,4,False,0.059648832823951746
94130,2017,11,24,18,328,47,4,False,0.06132776108545347
94130,2017,11,24,19,328,47,4,False,0.06305394593143168
94130,2017,11,24,20,328,47,4,False,0.06482871748707854
94130,2017,11,24,21,328,47,4,False,0.06665344331645405
94130,2017,11,24,22,328,47,4,False,0.06852952947627346
94130,2017,11,24,23,328,47,4,False,0.07045842159935505
94130,2017,11,25,0,329,47,5,True,0.03764258353651751
94130,2017,11,25,1,329,47,5,True,0.03870210464268777
94130,2017,11,25,2,329,47,5,True,0.039791447957350484
94130,2017,11,25,3,329,47,5,True,0.04091145288249035
94130,2017,11,25,4,329,47,5,True,0.04206298244663512
94130,2017,11,25,5,329,47,5,True,0.0432469239698689
94130,2017,11,25,6,329,47,5,True,0.0444641897475636
94130,2017,11,25,7,329,47,5,True,0.04571571775335525
94130,2017,11,25,8,329,47,5,True,0.04700247236190685
94130,2017,11,25,9,329,47,5,True,0.04832544509201487
94130,2017,11,25,10,329,47,5,True,0.04968565537063165
94130,2017,11,25,11,329,47,5,True,0.05108415131839296
94130,2017,11,25,12,329,47,5,True,0.0525220105572554
94130,2017,11,25,13,329,47,5,True,0.05400034104086646
94130,2017,11,25,14,329,47,5,True,0.055520281908306816
94130,2017,11,25,15,329,47,5,True,0.05708300436186284
94130,2017,11,25,16,329,47,5,True,0.058689712569505684
94130,2017,11,25,17,329,47,5,True,0.06034164459277216
94130,2017,11,25,18,329,47,5,True,0.062040073340762995
94130,2017,11,25,19,329,47,5,True,0.06378630755099253
94130,2017,11,25,20,329,47,5,True,0.06558169279784683
94130,2017,11,25,21,329,47,5,True,0.06742761252942649
94130,2017,11,25,22,329,47,5,True,0.06932548913357328
94130,2017,11,25,23,329,47,5,True,0.07127678503390228
94130,2017,11,26,0,330,47,6,True,0.03782200101216749
94130,2017,11,26,1,330,47,6,True,0.038886572159658184
94130,2017,11,26,2,330,47,6,True,0.03998110765852481
94130,2017,11,26,3,330,47,6,True,0.041106450911630114
94130,2017,11,26,4,330,47,6,True,0.04226346906099208
94130,2017,11,26,5,330,47,6,True,0.04345305365596693
94130,2017,11,26,6,330,47,6,True,0.04467612134023952
94130,2017,11,26,7,330,47,6,True,0.04593361455815022
94130,2017,11,26,8,330,47,6,True,0.04722650228090274
94130,2017,11,26,9,330,47,6,True,0.048555780753212506
94130,2017,11,26,10,330,47,6,True,0.04992247426097072
94130,2017,11,26,11,330,47,6,True,0.05132763592051588
94130,2017,11,26,12,330,47,6,True,0.052772348490120795
94130,2017,11,26,13,330,47,6,True,0.054257725204320394
94130,2017,11,26,14,330,47,6,True,0.05578491063172324
94130,2017,11,26,15,330,47,6,True,0.0573550815569679
94130,2017,11,26,16,330,47,6,True,0.05896944788750341
94130,2017,11,26,17,330,47,6,True,0.06062925358589299
94130,2017,11,26,18,330,47,6,True,0.06233577762835901
94130,2017,11,26,19,330,47,6,True,0.06409033499030817
94130,2017,11,26,20,330,47,6,True,0.06589427765959599
94130,2017,11,26,21,330,47,6,True,0.06774899567831155
94130,2017,11,26,22,330,47,6,True,0.0696559182138855
94130,2017,11,26,23,330,47,6,True,0.07161651466034581
94130,2017,11,27,0,331,48,0,False,0.03605687516808116
94130,2017,11,27,1,331,48,0,False,0.03707176353848399
94130,2017,11,27,2,331,48,0,False,0.03811521784532965
94130,2017,11,27,3,331,48,0,False,0.03918804213047011
94130,2017,11,27,4,331,48,0,False,0.04029106306702308
94130,2017,11,27,5,331,48,0,False,0.04142513059637145
94130,2017,11,27,6,331,48,0,False,0.042591118583092315
94130,2017,11,27,7,331,48,0,False,0.04378992548831999
94130,2017,11,27,8,331,48,0,False,0.04502247506206242
94130,2017,11,27,9,331,48,0,False,0.046289717055003815
94130,2017,11,27,10,331,48,0,False,0.047592627950342525
94130,2017,11,27,11,331,48,0,False,0.04893221171622774
94130,2017,11,27,12,331,48,0,False,0.050309500579374986
94130,2017,11,27,13,331,48,0,False,0.05172555582045646
94130,2017,11,27,14,331,48,0,False,0.053181468591879166
94130,2017,11,27,15,331,48,0,False,0.05467836075858088
94130,2017,11,27,16,331,48,0,False,0.05621738576249186
94130,2017,11,27,17,331,48,0,False,0.057799729511328675
94130,2017,11,27,18,331,48,0,False,0.0594266112924045
94130,2017,11,27,19,331,48,0,False,0.061099284712160536
94130,2017,11,27,20,331,48,0,False,0.06281903866214218
94130,2017,11,27,21,331,48,0,False,0.06458719831216453
94130,2017,11,27,22,331,48,0,False,0.06640512613143221
94130,2017,11,27,23,331,48,0,False,0.06827422293840074
94130,2017,11,28,0,332,48,1,False,0.036228734613281244
94130,2017,11,28,1,332,48,1,False,0.037248460290063644
94130,2017,11,28,2,332,48,1,False,0.0382968880583485
94130,2017,11,28,3,332,48,1,False,0.039374825792327275
94130,2017,11,28,4,332,48,1,False,0.040483104105325546
94130,2017,11,28,5,332,48,1,False,0.041622576989838636
94130,2017,11,28,6,332,48,1,False,0.04279412247558217
94130,2017,11,28,7,332,48,1,False,0.04399864330606471
94130,2017,11,28,8,332,48,1,False,0.045237067634203834
94130,2017,11,28,9,332,48,1,False,0.04651034973752158
94130,2017,11,28,10,332,48,1,False,0.047819470753470435
94130,2017,11,28,11,332,48,1,False,0.04916543943545642
94130,2017,11,28,12,332,48,1,False,0.05054929293014195
94130,2017,11,28,13,332,48,1,False,0.05197209757662727
94130,2017,11,28,14,332,48,1,False,0.05343494972812631
94130,2017,11,28,15,332,48,1,False,0.05493897659677027
94130,2017,11,28,16,332,48,1,False,0.05648533712218966
94130,2017,11,28,17,332,48,1,False,0.0580752228645443
94130,2017,11,28,18,332,48,1,False,0.0597098589226893
94130,2017,11,28,19,332,48,1,False,0.061390504878184496
94130,2017,11,28,20,332,48,1,False,0.06311845576587491
94130,2017,11,28,21,332,48,1,False,0.06489504307178982
94130,2017,11,28,22,332,48,1,False,0.06672163575912987
94130,2017,11,28,23,332,48,1,False,0.06859964132313222
94130,2017,11,29,0,333,48,2,False,0.036401413199595674
94130,2017,11,29,1,333,48,2,False,0.037425999239020444
94130,2017,11,29,2,333,48,2,False,0.03847942417396907
94130,2017,11,29,3,333,48,2,False,0.03956249972923875
94130,2017,11,29,4,333,48,2,False,0.04067606047714329
94130,2017,11,29,5,333,48,2,False,0.041820964480599444
94130,2017,11,29,6,333,48,2,False,0.042998093954313865
94130,2017,11,29,7,333,48,2,False,0.04420835594458063
94130,2017,11,29,8,333,48,2,False,0.04545268302821268
94130,2017,11,29,9,333,48,2,False,0.04673203403114636
94130,2017,11,29,10,333,48,2,False,0.04804739476727206
94130,2017,11,29,11,333,48,2,False,0.04939977879806085
94130,2017,11,29,12,333,48,2,False,0.0507902282135722
94130,2017,11,29,13,333,48,2,False,0.052219814435444545
94130,2017,11,29,14,333,48,2,False,0.05368963904248763
94130,2017,11,29,15,333,48,2,False,0.05520083461951261
94130,2017,11,29,16,333,48,2,False,0.05675456563005418
94130,2017,11,29,17,333,48,2,False,0.05835202931365689
94130,2017,11,29,18,333,48,2,False,0.05999445660841758
94130,2017,11,29,19,333,48,2,False,0.06168311309949421
94130,2017,11,29,20,333,48,2,False,0.06341929999431242
94130,2017,11,29,21,333,48,2,False,0.06520435512522108
94130,2017,11,29,22,333,48,2,False,0.06703965398036933
94130,2017,11,29,23,333,48,2,False,0.06892661076359984
94131,2017,10,31,0,304,44,1,False,0.11813728235530517
94131,2017,10,31,1,304,44,1,False,0.12146247771442854
94131,2017,10,31,2,304,44,1,False,0.1248812669327968
94131,2017,10,31,3,304,44,1,False,0.12839628438509842
94131,2017,10,31,4,304,44,1,False,0.13201023859543787
94131,2017,10,31,5,304,44,1,False,0.13572591432440995
94131,2017,10,31,6,304,44,1,False,0.13954617471491856
94131,2017,10,31,7,304,44,1,False,0.14347396349839422
94131,2017,10,31,8,304,44,1,False,0.14751230726310902
94131,2017,10,31,9,304,44,1,False,0.15166431778633774
94131,2017,10,31,10,304,44,1,False,0.1559331944321623
94131,2017,10,31,11,304,44,1,False,0.1603222266167665
94131,2017,10,31,12,304,44,1,False,0.16483479634312145
94131,2017,10,31,13,304,44,1,False,0.1694743808070143
94131,2017,10,31,14,304,44,1,False,0.17424455507642853
94131,2017,10,31,15,304,44,1,False,0.1791489948463403
94131,2017,10,31,16,304,44,1,False,0.18419147927105434
94131,2017,10,31,17,304,44,1,False,0.18937589387626025
94131,2017,10,31,18,304,44,1,False,0.19470623355305494
94131,2017,10,31,19,304,44,1,False,0.200186605636237
94131,2017,10,31,20,304,44,1,False,0.20582123306924552
94131,2017,10,31,21,304,44,1,False,0.21161445765818218
94131,2017,10,31,22,304,44,1,False,0.21757074341742372
94131,2017,10,31,23,304,44,1,False,0.22369468000940299
94131,2017,11,1,0,305,44,2,False,0.125787782272366
94131,2017,11,1,1,305,44,2,False,0.1293283152989217
94131,2017,11,1,2,305,44,2,False,0.13296850326720286
94131,2017,11,1,3,305,44,2,False,0.13671115115243102
94131,2017,11,1,4,305,44,2,False,0.1405591428811155
94131,2017,11,1,5,305,44,2,False,0.1445154435532857
94131,2017,11,1,6,305,44,2,False,0.14858310172727163
94131,2017,11,1,7,305,44,2,False,0.15276525176879485
94131,2017,11,1,8,305,44,2,False,0.15706511626617803
94131,2017,11,1,9,305,44,2,False,0.16148600851353567
94131,2017,11,1,10,305,44,2,False,0.16603133506385861
94131,2017,11,1,11,305,44,2,False,0.1707045983539601
94131,2017,11,1,12,305,44,2,False,0.17550939940330568
94131,2017,11,1,13,305,44,2,False,0.18044944058880702
94131,2017,11,1,14,305,44,2,False,0.18552852849771698
94131,2017,11,1,15,305,44,2,False,0.19075057686082536
94131,2017,11,1,16,305,44,2,False,0.19611960956821475
94131,2017,11,1,17,305,44,2,False,0.20163976376990003
